$GPGGA,190833.200,3921.6414,N,07503.2820,W,1,10,0.80,28.7,M,-34.1,M,,*64
$GPGGA,190833.400,3921.6390,N,07503.2842,W,1,10,0.80,28.7,M,-34.1,M,,*6D
$GPGGA,190833.600,3921.6367,N,07503.2863,W,1,10,0.80,28.9,M,-34.1,M,,*6A
$GPGGA,190833.800,3921.6345,N,07503.2885,W,1,10,0.80,29.1,M,-34.1,M,,*65
$GPGGA,190834.000,3921.6322,N,07503.2906,W,1,10,0.80,29.2,M,-34.1,M,,*62
$GPGGA,190834.200,3921.6300,N,07503.2928,W,1,10,0.80,29.2,M,-34.1,M,,*6C
$GPGGA,190834.400,3921.6278,N,07503.2950,W,1,10,0.80,29.4,M,-34.1,M,,*6D
$GPGGA,190834.600,3921.6257,N,07503.2972,W,1,10,0.80,29.6,M,-34.1,M,,*60
$GPGGA,190834.800,3921.6236,N,07503.2993,W,1,10,0.80,29.9,M,-34.1,M,,*69
$GPGGA,190835.000,3921.6217,N,07503.3015,W,1,10,0.80,30.3,M,-34.1,M,,*67
$GPGGA,190835.200,3921.6198,N,07503.3037,W,1,10,0.80,30.5,M,-34.1,M,,*67
$GPGGA,190835.400,3921.6180,N,07503.3059,W,1,10,0.80,30.8,M,-34.1,M,,*6D
$GPGGA,190835.600,3921.6163,N,07503.3082,W,1,10,0.80,31.1,M,-34.1,M,,*6C
$GPGGA,190835.800,3921.6146,N,07503.3105,W,1,10,0.80,31.4,M,-34.1,M,,*6E
$GPGGA,190836.000,3921.6131,N,07503.3128,W,1,10,0.80,31.7,M,-34.1,M,,*69
$GPGGA,190836.200,3921.6117,N,07503.3151,W,1,10,0.80,31.9,M,-34.1,M,,*6F
$GPGGA,190836.400,3921.6105,N,07503.3175,W,1,10,0.80,32.1,M,-34.1,M,,*67
$GPGGA,190836.600,3921.6093,N,07503.3198,W,1,10,0.80,32.4,M,-34.1,M,,*6D
$GPGGA,190836.800,3921.6083,N,07503.3223,W,1,10,0.80,32.7,M,-34.1,M,,*62
$GPGGA,190837.000,3921.6073,N,07503.3248,W,1,10,0.80,32.9,M,-34.1,M,,*67
$GPGGA,190837.200,3921.6064,N,07503.3274,W,1,10,0.80,33.1,M,-34.1,M,,*65
$GPGGA,190837.400,3921.6057,N,07503.3300,W,1,10,0.80,33.3,M,-34.1,M,,*63
