name,desc,latitude,longitude 
563,"RecordNo: 563, RC:-24401, Lat:42.450887, Long:-83.275780 ",42.450887,-83.27578
564,"RecordNo: 564, RC:32767, Lat:42.450887, Long:-83.275780 ",42.450887,-83.27578
565,"RecordNo: 565, RC:32767, Lat:42.450902, Long:-83.275779 ",42.450902,-83.275779
566,"RecordNo: 566, RC:9986, Lat:42.450902, Long:-83.275779 ",42.450902,-83.275779
567,"RecordNo: 567, RC:9986, Lat:42.450902, Long:-83.275779 ",42.450902,-83.275779
568,"RecordNo: 568, RC:9986, Lat:42.450913, Long:-83.275779 ",42.450913,-83.275779
569,"RecordNo: 569, RC:-8929, Lat:42.450913, Long:-83.275779 ",42.450913,-83.275779
570,"RecordNo: 570, RC:-8929, Lat:42.450913, Long:-83.275779 ",42.450913,-83.275779
571,"RecordNo: 571, RC:-8929, Lat:42.450913, Long:-83.275779 ",42.450913,-83.275779
572,"RecordNo: 572, RC:-8929, Lat:42.450928, Long:-83.275779 ",42.450928,-83.275779
573,"RecordNo: 573, RC:-25084, Lat:42.450928, Long:-83.275779 ",42.450928,-83.275779
574,"RecordNo: 574, RC:-25084, Lat:42.450928, Long:-83.275779 ",42.450928,-83.275779
575,"RecordNo: 575, RC:-25084, Lat:42.450928, Long:-83.275779 ",42.450928,-83.275779
576,"RecordNo: 576, RC:-25084, Lat:42.450940, Long:-83.275778 ",42.45094,-83.275778
577,"RecordNo: 577, RC:-2167, Lat:42.450940, Long:-83.275778 ",42.45094,-83.275778
578,"RecordNo: 578, RC:-2167, Lat:42.450940, Long:-83.275778 ",42.45094,-83.275778
579,"RecordNo: 579, RC:-2167, Lat:42.450940, Long:-83.275778 ",42.45094,-83.275778
580,"RecordNo: 580, RC:-2167, Lat:42.450955, Long:-83.275778 ",42.450955,-83.275778
581,"RecordNo: 581, RC:-2003, Lat:42.450955, Long:-83.275778 ",42.450955,-83.275778
582,"RecordNo: 582, RC:-2003, Lat:42.450955, Long:-83.275778 ",42.450955,-83.275778
583,"RecordNo: 583, RC:-2003, Lat:42.450955, Long:-83.275778 ",42.450955,-83.275778
584,"RecordNo: 584, RC:-2003, Lat:42.450967, Long:-83.275777 ",42.450967,-83.275777
585,"RecordNo: 585, RC:-4683, Lat:42.450967, Long:-83.275777 ",42.450967,-83.275777
586,"RecordNo: 586, RC:-4683, Lat:42.450967, Long:-83.275777 ",42.450967,-83.275777
587,"RecordNo: 587, RC:-4683, Lat:42.450967, Long:-83.275777 ",42.450967,-83.275777
588,"RecordNo: 588, RC:-4683, Lat:42.450984, Long:-83.275777 ",42.450984,-83.275777
589,"RecordNo: 589, RC:-5721, Lat:42.450984, Long:-83.275777 ",42.450984,-83.275777
590,"RecordNo: 590, RC:-5721, Lat:42.450984, Long:-83.275777 ",42.450984,-83.275777
591,"RecordNo: 591, RC:-5721, Lat:42.451000, Long:-83.275776 ",42.451,-83.275776
592,"RecordNo: 592, RC:7, Lat:42.451000, Long:-83.275776 ",42.451,-83.275776
593,"RecordNo: 593, RC:7, Lat:42.451000, Long:-83.275776 ",42.451,-83.275776
594,"RecordNo: 594, RC:7, Lat:42.451000, Long:-83.275776 ",42.451,-83.275776
595,"RecordNo: 595, RC:7, Lat:42.451016, Long:-83.275776 ",42.451016,-83.275776
596,"RecordNo: 596, RC:7, Lat:42.451016, Long:-83.275776 ",42.451016,-83.275776
597,"RecordNo: 597, RC:7, Lat:42.451016, Long:-83.275776 ",42.451016,-83.275776
598,"RecordNo: 598, RC:7, Lat:42.451016, Long:-83.275776 ",42.451016,-83.275776
599,"RecordNo: 599, RC:7, Lat:42.451028, Long:-83.275777 ",42.451028,-83.275777
600,"RecordNo: 600, RC:7, Lat:42.451028, Long:-83.275777 ",42.451028,-83.275777
601,"RecordNo: 601, RC:7, Lat:42.451028, Long:-83.275777 ",42.451028,-83.275777
602,"RecordNo: 602, RC:7, Lat:42.451028, Long:-83.275777 ",42.451028,-83.275777
603,"RecordNo: 603, RC:7, Lat:42.451039, Long:-83.275777 ",42.451039,-83.275777
604,"RecordNo: 604, RC:7, Lat:42.451039, Long:-83.275777 ",42.451039,-83.275777
605,"RecordNo: 605, RC:7, Lat:42.451039, Long:-83.275777 ",42.451039,-83.275777
606,"RecordNo: 606, RC:7, Lat:42.451039, Long:-83.275777 ",42.451039,-83.275777
607,"RecordNo: 607, RC:7, Lat:42.451051, Long:-83.275777 ",42.451051,-83.275777
608,"RecordNo: 608, RC:6, Lat:42.451051, Long:-83.275777 ",42.451051,-83.275777
609,"RecordNo: 609, RC:6, Lat:42.451051, Long:-83.275777 ",42.451051,-83.275777
610,"RecordNo: 610, RC:6, Lat:42.451051, Long:-83.275777 ",42.451051,-83.275777
611,"RecordNo: 611, RC:6, Lat:42.451062, Long:-83.275776 ",42.451062,-83.275776
612,"RecordNo: 612, RC:-3179, Lat:42.451062, Long:-83.275776 ",42.451062,-83.275776
613,"RecordNo: 613, RC:-3179, Lat:42.451062, Long:-83.275776 ",42.451062,-83.275776
614,"RecordNo: 614, RC:-3179, Lat:42.451073, Long:-83.275775 ",42.451073,-83.275775
615,"RecordNo: 615, RC:6, Lat:42.451073, Long:-83.275775 ",42.451073,-83.275775
616,"RecordNo: 616, RC:6, Lat:42.451073, Long:-83.275775 ",42.451073,-83.275775
617,"RecordNo: 617, RC:6, Lat:42.451073, Long:-83.275775 ",42.451073,-83.275775
618,"RecordNo: 618, RC:6, Lat:42.451089, Long:-83.275776 ",42.451089,-83.275776
619,"RecordNo: 619, RC:-1450, Lat:42.451089, Long:-83.275776 ",42.451089,-83.275776
620,"RecordNo: 620, RC:-1450, Lat:42.451089, Long:-83.275776 ",42.451089,-83.275776
621,"RecordNo: 621, RC:-1450, Lat:42.451089, Long:-83.275776 ",42.451089,-83.275776
622,"RecordNo: 622, RC:-1450, Lat:42.451104, Long:-83.275776 ",42.451104,-83.275776
623,"RecordNo: 623, RC:6, Lat:42.451104, Long:-83.275776 ",42.451104,-83.275776
624,"RecordNo: 624, RC:6, Lat:42.451104, Long:-83.275776 ",42.451104,-83.275776
625,"RecordNo: 625, RC:6, Lat:42.451104, Long:-83.275776 ",42.451104,-83.275776
626,"RecordNo: 626, RC:6, Lat:42.451118, Long:-83.275777 ",42.451118,-83.275777
627,"RecordNo: 627, RC:6, Lat:42.451118, Long:-83.275777 ",42.451118,-83.275777
628,"RecordNo: 628, RC:6, Lat:42.451118, Long:-83.275777 ",42.451118,-83.275777
629,"RecordNo: 629, RC:6, Lat:42.451118, Long:-83.275777 ",42.451118,-83.275777
630,"RecordNo: 630, RC:6, Lat:42.451132, Long:-83.275776 ",42.451132,-83.275776
631,"RecordNo: 631, RC:-1336, Lat:42.451132, Long:-83.275776 ",42.451132,-83.275776
632,"RecordNo: 632, RC:-1336, Lat:42.451132, Long:-83.275776 ",42.451132,-83.275776
633,"RecordNo: 633, RC:-1336, Lat:42.451132, Long:-83.275776 ",42.451132,-83.275776
634,"RecordNo: 634, RC:-1336, Lat:42.451143, Long:-83.275777 ",42.451143,-83.275777
635,"RecordNo: 635, RC:6, Lat:42.451143, Long:-83.275777 ",42.451143,-83.275777
636,"RecordNo: 636, RC:6, Lat:42.451143, Long:-83.275777 ",42.451143,-83.275777
637,"RecordNo: 637, RC:6, Lat:42.451157, Long:-83.275777 ",42.451157,-83.275777
638,"RecordNo: 638, RC:-1136, Lat:42.451157, Long:-83.275777 ",42.451157,-83.275777
639,"RecordNo: 639, RC:-1136, Lat:42.451157, Long:-83.275777 ",42.451157,-83.275777
640,"RecordNo: 640, RC:-1136, Lat:42.451157, Long:-83.275777 ",42.451157,-83.275777
641,"RecordNo: 641, RC:-1136, Lat:42.451172, Long:-83.275776 ",42.451172,-83.275776
642,"RecordNo: 642, RC:-1441, Lat:42.451172, Long:-83.275776 ",42.451172,-83.275776
643,"RecordNo: 643, RC:-1441, Lat:42.451172, Long:-83.275776 ",42.451172,-83.275776
644,"RecordNo: 644, RC:-1441, Lat:42.451172, Long:-83.275776 ",42.451172,-83.275776
645,"RecordNo: 645, RC:-1441, Lat:42.451184, Long:-83.275775 ",42.451184,-83.275775
646,"RecordNo: 646, RC:-2039, Lat:42.451184, Long:-83.275775 ",42.451184,-83.275775
647,"RecordNo: 647, RC:-2039, Lat:42.451184, Long:-83.275775 ",42.451184,-83.275775
648,"RecordNo: 648, RC:-2039, Lat:42.451184, Long:-83.275775 ",42.451184,-83.275775
649,"RecordNo: 649, RC:-2039, Lat:42.451201, Long:-83.275775 ",42.451201,-83.275775
650,"RecordNo: 650, RC:-2629, Lat:42.451201, Long:-83.275775 ",42.451201,-83.275775
651,"RecordNo: 651, RC:-2629, Lat:42.451201, Long:-83.275775 ",42.451201,-83.275775
652,"RecordNo: 652, RC:-2629, Lat:42.451201, Long:-83.275775 ",42.451201,-83.275775
653,"RecordNo: 653, RC:-2629, Lat:42.451220, Long:-83.275774 ",42.45122,-83.275774
654,"RecordNo: 654, RC:-4434, Lat:42.451220, Long:-83.275774 ",42.45122,-83.275774
655,"RecordNo: 655, RC:-4434, Lat:42.451220, Long:-83.275774 ",42.45122,-83.275774
656,"RecordNo: 656, RC:-4434, Lat:42.451220, Long:-83.275774 ",42.45122,-83.275774
657,"RecordNo: 657, RC:-4434, Lat:42.451235, Long:-83.275774 ",42.451235,-83.275774
658,"RecordNo: 658, RC:-8391, Lat:42.451235, Long:-83.275774 ",42.451235,-83.275774
659,"RecordNo: 659, RC:-8391, Lat:42.451235, Long:-83.275774 ",42.451235,-83.275774
660,"RecordNo: 660, RC:-8391, Lat:42.451256, Long:-83.275773 ",42.451256,-83.275773
661,"RecordNo: 661, RC:32767, Lat:42.451256, Long:-83.275773 ",42.451256,-83.275773
662,"RecordNo: 662, RC:32767, Lat:42.451256, Long:-83.275773 ",42.451256,-83.275773
663,"RecordNo: 663, RC:32767, Lat:42.451256, Long:-83.275773 ",42.451256,-83.275773
664,"RecordNo: 664, RC:32767, Lat:42.451273, Long:-83.275772 ",42.451273,-83.275772
665,"RecordNo: 665, RC:-8693, Lat:42.451273, Long:-83.275772 ",42.451273,-83.275772
666,"RecordNo: 666, RC:-8693, Lat:42.451273, Long:-83.275772 ",42.451273,-83.275772
667,"RecordNo: 667, RC:-8693, Lat:42.451273, Long:-83.275772 ",42.451273,-83.275772
668,"RecordNo: 668, RC:-8693, Lat:42.451290, Long:-83.275772 ",42.45129,-83.275772
669,"RecordNo: 669, RC:8647, Lat:42.451290, Long:-83.275772 ",42.45129,-83.275772
670,"RecordNo: 670, RC:32767, Lat:42.451290, Long:-83.275772 ",42.45129,-83.275772
671,"RecordNo: 671, RC:32767, Lat:42.451290, Long:-83.275772 ",42.45129,-83.275772
672,"RecordNo: 672, RC:32767, Lat:42.451302, Long:-83.275771 ",42.451302,-83.275771
673,"RecordNo: 673, RC:-18353, Lat:42.451302, Long:-83.275771 ",42.451302,-83.275771
674,"RecordNo: 674, RC:-18353, Lat:42.451302, Long:-83.275771 ",42.451302,-83.275771
675,"RecordNo: 675, RC:-18353, Lat:42.451302, Long:-83.275771 ",42.451302,-83.275771
676,"RecordNo: 676, RC:-18353, Lat:42.451314, Long:-83.275770 ",42.451314,-83.27577
677,"RecordNo: 677, RC:8235, Lat:42.451314, Long:-83.275770 ",42.451314,-83.27577
678,"RecordNo: 678, RC:8235, Lat:42.451314, Long:-83.275770 ",42.451314,-83.27577
679,"RecordNo: 679, RC:8235, Lat:42.451314, Long:-83.275770 ",42.451314,-83.27577
680,"RecordNo: 680, RC:8235, Lat:42.451332, Long:-83.275769 ",42.451332,-83.275769
681,"RecordNo: 681, RC:-13986, Lat:42.451332, Long:-83.275769 ",42.451332,-83.275769
682,"RecordNo: 682, RC:-13986, Lat:42.451332, Long:-83.275769 ",42.451332,-83.275769
683,"RecordNo: 683, RC:-13986, Lat:42.451350, Long:-83.275768 ",42.45135,-83.275768
684,"RecordNo: 684, RC:32767, Lat:42.451350, Long:-83.275768 ",42.45135,-83.275768
685,"RecordNo: 685, RC:32767, Lat:42.451350, Long:-83.275768 ",42.45135,-83.275768
686,"RecordNo: 686, RC:32767, Lat:42.451350, Long:-83.275768 ",42.45135,-83.275768
687,"RecordNo: 687, RC:32767, Lat:42.451368, Long:-83.275766 ",42.451368,-83.275766
688,"RecordNo: 688, RC:-32767, Lat:42.451368, Long:-83.275766 ",42.451368,-83.275766
689,"RecordNo: 689, RC:-32767, Lat:42.451368, Long:-83.275766 ",42.451368,-83.275766
690,"RecordNo: 690, RC:-32767, Lat:42.451368, Long:-83.275766 ",42.451368,-83.275766
691,"RecordNo: 691, RC:-32767, Lat:42.451385, Long:-83.275765 ",42.451385,-83.275765
692,"RecordNo: 692, RC:25095, Lat:42.451385, Long:-83.275765 ",42.451385,-83.275765
693,"RecordNo: 693, RC:25095, Lat:42.451385, Long:-83.275765 ",42.451385,-83.275765
694,"RecordNo: 694, RC:25095, Lat:42.451385, Long:-83.275765 ",42.451385,-83.275765
695,"RecordNo: 695, RC:25095, Lat:42.451397, Long:-83.275764 ",42.451397,-83.275764
696,"RecordNo: 696, RC:-8550, Lat:42.451397, Long:-83.275764 ",42.451397,-83.275764
697,"RecordNo: 697, RC:-8550, Lat:42.451397, Long:-83.275764 ",42.451397,-83.275764
698,"RecordNo: 698, RC:-8550, Lat:42.451397, Long:-83.275764 ",42.451397,-83.275764
699,"RecordNo: 699, RC:-8550, Lat:42.451414, Long:-83.275763 ",42.451414,-83.275763
700,"RecordNo: 700, RC:-9563, Lat:42.451414, Long:-83.275763 ",42.451414,-83.275763
701,"RecordNo: 701, RC:-9563, Lat:42.451414, Long:-83.275763 ",42.451414,-83.275763
702,"RecordNo: 702, RC:-9563, Lat:42.451414, Long:-83.275763 ",42.451414,-83.275763
703,"RecordNo: 703, RC:-9563, Lat:42.451426, Long:-83.275762 ",42.451426,-83.275762
704,"RecordNo: 704, RC:-14857, Lat:42.451426, Long:-83.275762 ",42.451426,-83.275762
705,"RecordNo: 705, RC:-14857, Lat:42.451426, Long:-83.275762 ",42.451426,-83.275762
706,"RecordNo: 706, RC:-14857, Lat:42.451443, Long:-83.275761 ",42.451443,-83.275761
707,"RecordNo: 707, RC:-5209, Lat:42.451443, Long:-83.275761 ",42.451443,-83.275761
708,"RecordNo: 708, RC:-5209, Lat:42.451443, Long:-83.275761 ",42.451443,-83.275761
709,"RecordNo: 709, RC:-5209, Lat:42.451443, Long:-83.275761 ",42.451443,-83.275761
710,"RecordNo: 710, RC:-5209, Lat:42.451460, Long:-83.275761 ",42.45146,-83.275761
711,"RecordNo: 711, RC:10, Lat:42.451460, Long:-83.275761 ",42.45146,-83.275761
712,"RecordNo: 712, RC:10, Lat:42.451460, Long:-83.275761 ",42.45146,-83.275761
713,"RecordNo: 713, RC:10, Lat:42.451460, Long:-83.275761 ",42.45146,-83.275761
714,"RecordNo: 714, RC:10, Lat:42.451482, Long:-83.275761 ",42.451482,-83.275761
715,"RecordNo: 715, RC:9, Lat:42.451482, Long:-83.275761 ",42.451482,-83.275761
716,"RecordNo: 716, RC:9, Lat:42.451482, Long:-83.275761 ",42.451482,-83.275761
717,"RecordNo: 717, RC:9, Lat:42.451482, Long:-83.275761 ",42.451482,-83.275761
718,"RecordNo: 718, RC:9, Lat:42.451504, Long:-83.275763 ",42.451504,-83.275763
719,"RecordNo: 719, RC:9, Lat:42.451504, Long:-83.275763 ",42.451504,-83.275763
720,"RecordNo: 720, RC:9, Lat:42.451504, Long:-83.275763 ",42.451504,-83.275763
721,"RecordNo: 721, RC:9, Lat:42.451504, Long:-83.275763 ",42.451504,-83.275763
722,"RecordNo: 722, RC:9, Lat:42.451524, Long:-83.275768 ",42.451524,-83.275768
723,"RecordNo: 723, RC:9, Lat:42.451524, Long:-83.275768 ",42.451524,-83.275768
724,"RecordNo: 724, RC:9, Lat:42.451524, Long:-83.275768 ",42.451524,-83.275768
725,"RecordNo: 725, RC:9, Lat:42.451524, Long:-83.275768 ",42.451524,-83.275768
726,"RecordNo: 726, RC:9, Lat:42.451538, Long:-83.275773 ",42.451538,-83.275773
727,"RecordNo: 727, RC:-495, Lat:42.451538, Long:-83.275773 ",42.451538,-83.275773
728,"RecordNo: 728, RC:-495, Lat:42.451538, Long:-83.275773 ",42.451538,-83.275773
729,"RecordNo: 729, RC:-495, Lat:42.451555, Long:-83.275783 ",42.451555,-83.275783
730,"RecordNo: 730, RC:-186, Lat:42.451555, Long:-83.275783 ",42.451555,-83.275783
731,"RecordNo: 731, RC:-186, Lat:42.451555, Long:-83.275783 ",42.451555,-83.275783
732,"RecordNo: 732, RC:-186, Lat:42.451555, Long:-83.275783 ",42.451555,-83.275783
733,"RecordNo: 733, RC:-186, Lat:42.451567, Long:-83.275794 ",42.451567,-83.275794
734,"RecordNo: 734, RC:-116, Lat:42.451567, Long:-83.275794 ",42.451567,-83.275794
735,"RecordNo: 735, RC:-116, Lat:42.451567, Long:-83.275794 ",42.451567,-83.275794
736,"RecordNo: 736, RC:-116, Lat:42.451567, Long:-83.275794 ",42.451567,-83.275794
737,"RecordNo: 737, RC:-116, Lat:42.451577, Long:-83.275806 ",42.451577,-83.275806
738,"RecordNo: 738, RC:-85, Lat:42.451577, Long:-83.275806 ",42.451577,-83.275806
739,"RecordNo: 739, RC:-85, Lat:42.451577, Long:-83.275806 ",42.451577,-83.275806
740,"RecordNo: 740, RC:-85, Lat:42.451577, Long:-83.275806 ",42.451577,-83.275806
741,"RecordNo: 741, RC:-85, Lat:42.451588, Long:-83.275825 ",42.451588,-83.275825
742,"RecordNo: 742, RC:-277, Lat:42.451588, Long:-83.275825 ",42.451588,-83.275825
743,"RecordNo: 743, RC:-277, Lat:42.451588, Long:-83.275825 ",42.451588,-83.275825
744,"RecordNo: 744, RC:-277, Lat:42.451588, Long:-83.275825 ",42.451588,-83.275825
745,"RecordNo: 745, RC:-277, Lat:42.451594, Long:-83.275841 ",42.451594,-83.275841
746,"RecordNo: 746, RC:-149, Lat:42.451594, Long:-83.275841 ",42.451594,-83.275841
747,"RecordNo: 747, RC:-149, Lat:42.451594, Long:-83.275841 ",42.451594,-83.275841
748,"RecordNo: 748, RC:-149, Lat:42.451594, Long:-83.275841 ",42.451594,-83.275841
749,"RecordNo: 749, RC:-149, Lat:42.451598, Long:-83.275858 ",42.451598,-83.275858
750,"RecordNo: 750, RC:-93, Lat:42.451598, Long:-83.275858 ",42.451598,-83.275858
751,"RecordNo: 751, RC:-93, Lat:42.451598, Long:-83.275858 ",42.451598,-83.275858
752,"RecordNo: 752, RC:-93, Lat:42.451601, Long:-83.275881 ",42.451601,-83.275881
753,"RecordNo: 753, RC:-72, Lat:42.451601, Long:-83.275881 ",42.451601,-83.275881
754,"RecordNo: 754, RC:-72, Lat:42.451601, Long:-83.275881 ",42.451601,-83.275881
755,"RecordNo: 755, RC:-72, Lat:42.451601, Long:-83.275881 ",42.451601,-83.275881
756,"RecordNo: 756, RC:-72, Lat:42.451602, Long:-83.275893 ",42.451602,-83.275893
757,"RecordNo: 757, RC:-67, Lat:42.451602, Long:-83.275893 ",42.451602,-83.275893
758,"RecordNo: 758, RC:-67, Lat:42.451602, Long:-83.275893 ",42.451602,-83.275893
759,"RecordNo: 759, RC:-67, Lat:42.451602, Long:-83.275893 ",42.451602,-83.275893
760,"RecordNo: 760, RC:-67, Lat:42.451602, Long:-83.275904 ",42.451602,-83.275904
761,"RecordNo: 761, RC:-560, Lat:42.451602, Long:-83.275904 ",42.451602,-83.275904
762,"RecordNo: 762, RC:-560, Lat:42.451602, Long:-83.275904 ",42.451602,-83.275904
763,"RecordNo: 763, RC:-560, Lat:42.451602, Long:-83.275904 ",42.451602,-83.275904
764,"RecordNo: 764, RC:-560, Lat:42.451600, Long:-83.275921 ",42.4516,-83.275921
765,"RecordNo: 765, RC:-202, Lat:42.451600, Long:-83.275921 ",42.4516,-83.275921
766,"RecordNo: 766, RC:-202, Lat:42.451600, Long:-83.275921 ",42.4516,-83.275921
767,"RecordNo: 767, RC:-202, Lat:42.451600, Long:-83.275921 ",42.4516,-83.275921
768,"RecordNo: 768, RC:-202, Lat:42.451595, Long:-83.275944 ",42.451595,-83.275944
769,"RecordNo: 769, RC:-120, Lat:42.451595, Long:-83.275944 ",42.451595,-83.275944
770,"RecordNo: 770, RC:-120, Lat:42.451595, Long:-83.275944 ",42.451595,-83.275944
771,"RecordNo: 771, RC:-120, Lat:42.451595, Long:-83.275944 ",42.451595,-83.275944
772,"RecordNo: 772, RC:-120, Lat:42.451589, Long:-83.275959 ",42.451589,-83.275959
773,"RecordNo: 773, RC:-81, Lat:42.451589, Long:-83.275959 ",42.451589,-83.275959
774,"RecordNo: 774, RC:-81, Lat:42.451589, Long:-83.275959 ",42.451589,-83.275959
775,"RecordNo: 775, RC:-81, Lat:42.451582, Long:-83.275973 ",42.451582,-83.275973
776,"RecordNo: 776, RC:-63, Lat:42.451582, Long:-83.275973 ",42.451582,-83.275973
777,"RecordNo: 777, RC:-63, Lat:42.451582, Long:-83.275973 ",42.451582,-83.275973
778,"RecordNo: 778, RC:-63, Lat:42.451582, Long:-83.275973 ",42.451582,-83.275973
779,"RecordNo: 779, RC:-63, Lat:42.451570, Long:-83.275989 ",42.45157,-83.275989
780,"RecordNo: 780, RC:-242, Lat:42.451570, Long:-83.275989 ",42.45157,-83.275989
781,"RecordNo: 781, RC:-242, Lat:42.451570, Long:-83.275989 ",42.45157,-83.275989
782,"RecordNo: 782, RC:-242, Lat:42.451570, Long:-83.275989 ",42.45157,-83.275989
783,"RecordNo: 783, RC:-242, Lat:42.451559, Long:-83.275998 ",42.451559,-83.275998
784,"RecordNo: 784, RC:-115, Lat:42.451559, Long:-83.275998 ",42.451559,-83.275998
785,"RecordNo: 785, RC:-115, Lat:42.451559, Long:-83.275998 ",42.451559,-83.275998
786,"RecordNo: 786, RC:-115, Lat:42.451559, Long:-83.275998 ",42.451559,-83.275998
787,"RecordNo: 787, RC:-115, Lat:42.451552, Long:-83.276003 ",42.451552,-83.276003
788,"RecordNo: 788, RC:-105, Lat:42.451552, Long:-83.276003 ",42.451552,-83.276003
789,"RecordNo: 789, RC:-105, Lat:42.451552, Long:-83.276003 ",42.451552,-83.276003
790,"RecordNo: 790, RC:-105, Lat:42.451552, Long:-83.276003 ",42.451552,-83.276003
791,"RecordNo: 791, RC:-105, Lat:42.451536, Long:-83.276010 ",42.451536,-83.27601
792,"RecordNo: 792, RC:-73, Lat:42.451536, Long:-83.276010 ",42.451536,-83.27601
793,"RecordNo: 793, RC:-73, Lat:42.451536, Long:-83.276010 ",42.451536,-83.27601
794,"RecordNo: 794, RC:-73, Lat:42.451536, Long:-83.276010 ",42.451536,-83.27601
795,"RecordNo: 795, RC:-73, Lat:42.451523, Long:-83.276013 ",42.451523,-83.276013
796,"RecordNo: 796, RC:-65, Lat:42.451523, Long:-83.276013 ",42.451523,-83.276013
797,"RecordNo: 797, RC:-65, Lat:42.451523, Long:-83.276013 ",42.451523,-83.276013
798,"RecordNo: 798, RC:-65, Lat:42.451510, Long:-83.276015 ",42.45151,-83.276015
799,"RecordNo: 799, RC:-708, Lat:42.451510, Long:-83.276015 ",42.45151,-83.276015
800,"RecordNo: 800, RC:-708, Lat:42.451510, Long:-83.276015 ",42.45151,-83.276015
801,"RecordNo: 801, RC:-708, Lat:42.451510, Long:-83.276015 ",42.45151,-83.276015
802,"RecordNo: 802, RC:-708, Lat:42.451493, Long:-83.276016 ",42.451493,-83.276016
803,"RecordNo: 803, RC:-483, Lat:42.451493, Long:-83.276016 ",42.451493,-83.276016
804,"RecordNo: 804, RC:-483, Lat:42.451493, Long:-83.276016 ",42.451493,-83.276016
805,"RecordNo: 805, RC:-483, Lat:42.451493, Long:-83.276016 ",42.451493,-83.276016
806,"RecordNo: 806, RC:-483, Lat:42.451476, Long:-83.276016 ",42.451476,-83.276016
807,"RecordNo: 807, RC:-319, Lat:42.451476, Long:-83.276016 ",42.451476,-83.276016
808,"RecordNo: 808, RC:-319, Lat:42.451476, Long:-83.276016 ",42.451476,-83.276016
809,"RecordNo: 809, RC:-319, Lat:42.451476, Long:-83.276016 ",42.451476,-83.276016
810,"RecordNo: 810, RC:-319, Lat:42.451468, Long:-83.276016 ",42.451468,-83.276016
811,"RecordNo: 811, RC:-379, Lat:42.451468, Long:-83.276016 ",42.451468,-83.276016
812,"RecordNo: 812, RC:-379, Lat:42.451468, Long:-83.276016 ",42.451468,-83.276016
813,"RecordNo: 813, RC:-379, Lat:42.451468, Long:-83.276016 ",42.451468,-83.276016
814,"RecordNo: 814, RC:-379, Lat:42.451458, Long:-83.276016 ",42.451458,-83.276016
815,"RecordNo: 815, RC:-273, Lat:42.451458, Long:-83.276016 ",42.451458,-83.276016
816,"RecordNo: 816, RC:-273, Lat:42.451458, Long:-83.276016 ",42.451458,-83.276016
817,"RecordNo: 817, RC:-273, Lat:42.451458, Long:-83.276016 ",42.451458,-83.276016
818,"RecordNo: 818, RC:-273, Lat:42.451448, Long:-83.276017 ",42.451448,-83.276017
819,"RecordNo: 819, RC:-203, Lat:42.451448, Long:-83.276017 ",42.451448,-83.276017
820,"RecordNo: 820, RC:-203, Lat:42.451448, Long:-83.276017 ",42.451448,-83.276017
821,"RecordNo: 821, RC:-203, Lat:42.451443, Long:-83.276017 ",42.451443,-83.276017
822,"RecordNo: 822, RC:-101, Lat:42.451443, Long:-83.276017 ",42.451443,-83.276017
823,"RecordNo: 823, RC:-101, Lat:42.451443, Long:-83.276017 ",42.451443,-83.276017
824,"RecordNo: 824, RC:-101, Lat:42.451443, Long:-83.276017 ",42.451443,-83.276017
825,"RecordNo: 825, RC:-101, Lat:42.451440, Long:-83.276017 ",42.45144,-83.276017
826,"RecordNo: 826, RC:-44, Lat:42.451440, Long:-83.276017 ",42.45144,-83.276017
827,"RecordNo: 827, RC:-44, Lat:42.451440, Long:-83.276017 ",42.45144,-83.276017
828,"RecordNo: 828, RC:-44, Lat:42.451440, Long:-83.276017 ",42.45144,-83.276017
829,"RecordNo: 829, RC:-44, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
830,"RecordNo: 830, RC:-18, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
831,"RecordNo: 831, RC:-18, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
832,"RecordNo: 832, RC:-18, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
833,"RecordNo: 833, RC:-18, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
834,"RecordNo: 834, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
835,"RecordNo: 835, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
836,"RecordNo: 836, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
837,"RecordNo: 837, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
838,"RecordNo: 838, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
839,"RecordNo: 839, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
840,"RecordNo: 840, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
841,"RecordNo: 841, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
842,"RecordNo: 842, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
843,"RecordNo: 843, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
844,"RecordNo: 844, RC:32767, Lat:42.451439, Long:-83.276017 ",42.451439,-83.276017
845,"RecordNo: 845, RC:32767, Lat:42.451440, Long:-83.276018 ",42.45144,-83.276018
846,"RecordNo: 846, RC:32767, Lat:42.451440, Long:-83.276018 ",42.45144,-83.276018
